s,x,y,psi,kappa,vx,ax
1.737321942186191279e+02,2.512367602413784766e+02,2.575350983091490775e+02,-2.651160453695506014e+00,-7.767091112741952331e-03,3.261674776223473771e+01,-1.374738506745320610e+00
1.757238428183751182e+02,2.521551629111345392e+02,2.557678403537008762e+02,-2.667099062531334663e+00,-7.835373649053062675e-03,3.253254805130799809e+01,-1.184495602495502897e+00
1.777151296563678784e+02,2.530442119537271140e+02,2.539860392786567331e+02,-2.683259496576809067e+00,-8.021863330001799061e-03,3.245954922215386063e+01,-8.773380739095892888e-01
1.797085945637113298e+02,2.539042152976549573e+02,2.521876242583561520e+02,-2.699984470779789980e+00,-8.393067834331151625e-03,3.240494256275133012e+01,-4.956334496259656164e-01
1.816991096371372123e+02,2.547313887863732020e+02,2.503771176228816273e+02,-2.717482049449309045e+00,-8.813045247530387066e-03,3.237338741655450747e+01,-1.597405424938415086e-01
1.836925230829560007e+02,2.555265784900942947e+02,2.485491760206779190e+02,-2.735747527357752951e+00,-9.164890712631825267e-03,3.236221656835904525e+01,-1.518673912642243273e-01
1.856856228195530321e+02,2.562870596691965943e+02,2.467068636323315900e+02,-2.754325917161787984e+00,-8.973488474673363066e-03,3.235155310579663279e+01,1.715965986100970175e-02
1.876777549021912250e+02,2.570130393903276058e+02,2.448517238318898706e+02,-2.771991906936015493e+00,-8.474285968204825145e-03,3.235121905237145512e+01,4.755168898026536639e-01
1.896725909127444538e+02,2.577075794625334311e+02,2.429817011590058655e+02,-2.788638029601901547e+00,-7.955414113332826692e-03,3.237885165365069184e+01,9.225511178770291476e-01
1.916673551011799645e+02,2.583714464608985963e+02,2.411006469928675244e+02,-2.804195485420454492e+00,-7.416522632350279823e-03,3.243373171822054957e+01,1.360761644412509241e+00
1.936616681800522031e+02,2.590064741286061007e+02,2.392101379297295409e+02,-2.818635864169794392e+00,-6.865218705465972286e-03,3.251521994483991307e+01,1.804902758721035561e+00
1.956575119766797002e+02,2.596153427056505620e+02,2.373094350291098067e+02,-2.831948826932493279e+00,-6.301459277420194162e-03,3.262350357163845160e+01,2.255719773624492497e+00
1.976533019140639738e+02,2.601996289949574361e+02,2.354010883608410722e+02,-2.844104945120921712e+00,-5.725488278322844737e-03,3.275874077343897994e+01,2.706572116166256592e+00
1.996472323447521546e+02,2.607483399891036129e+02,2.334841442282885566e+02,-2.855171457450258021e+00,-5.117234243517081518e-03,3.291572780446899316e+01,3.162935199217964843e+00
2.016436879462571028e+02,2.612901628392269231e+02,2.315626180203317972e+02,-2.864900046901740716e+00,-4.516246268396605090e-03,3.310423586921813666e+01,3.618660815804052078e+00
2.036401668980899444e+02,2.618142358429661840e+02,2.296361508672603406e+02,-2.873417803276392402e+00,-3.916770847853908583e-03,3.331883412110545351e+01,4.077962178345178934e+00
2.056367542867743055e+02,2.623229107387027739e+02,2.277054486501639872e+02,-2.880712710468735338e+00,-3.304661139014002103e-03,3.355922424659176784e+01,4.542341807352071825e+00
2.076335877351682768e+02,2.628185997052656262e+02,2.257711176885514703e+02,-2.886769323142676313e+00,-2.690396976391650104e-03,3.382513646198064095e+01,4.901851314885842470e+00
2.096304655118412086e+02,2.633036509053137593e+02,2.238340461389431084e+02,-2.891582585138694039e+00,-2.069221097853043371e-03,3.410986354239558693e+01,4.861301665511283510e+00
2.116274468677296454e+02,2.637805153884288529e+02,2.218948362997278139e+02,-2.895131414505225376e+00,-1.445976872141690973e-03,3.438989339235803300e+01,4.821321821926286333e+00
2.136244395739672655e+02,2.642515674335126619e+02,2.199541946945908251e+02,-2.897524510228345562e+00,-9.259061154324576409e-04,3.466537307426376202e+01,4.781895672353593696e+00
2.156214506211562991e+02,2.647188344214702624e+02,2.180126193845500211e+02,-2.899052893852266610e+00,-6.467056882713104107e-04,3.493644221699078400e+01,4.743007888021571361e+00
2.176185076040351021e+02,2.651834836149856756e+02,2.160703687004645417e+02,-2.900209427731587741e+00,-4.993847166012511723e-04,3.520323353599116700e+01,4.704643869232797648e+00
2.196154921207948973e+02,2.656460261925667510e+02,2.141276897449747310e+02,-2.901200226128886062e+00,-4.699443182067936770e-04,3.546587330721512643e+01,4.666789696180120295e+00
2.216124744944436600e+02,2.661066669124534201e+02,2.121845611522547017e+02,-2.902126267067287380e+00,-4.410205449603952534e-04,3.572448179980896299e+01,4.629432084007339299e+00
2.236094795770928556e+02,2.665655389769867725e+02,2.102409907963072726e+02,-2.902984597951701051e+00,-3.982711772881963397e-04,3.597917367191141125e+01,4.592558341669181310e+00
2.256064052296175362e+02,2.670227818062367646e+02,2.082971181006786310e+02,-2.903750781153284333e+00,-3.542355167724235178e-04,3.623005833334402581e+01,4.556156334203931735e+00
2.276033250775937233e+02,2.674785892918154104e+02,2.063529143008336462e+02,-2.904430622192755163e+00,-3.118865161152409738e-04,3.647724027853548989e+01,4.520214448073057945e+00
2.296002591175156340e+02,2.679331363860140982e+02,2.044084008658185212e+02,-2.905023061647975080e+00,-2.691659830587483666e-04,3.672081939262684358e+01,4.484721559270806956e+00
2.315971219619586350e+02,2.683865687637347719e+02,2.024637002980313980e+02,-2.905537895492303235e+00,-2.344967664676130643e-04,3.696089123336410864e+01,4.449667003930408704e+00
2.335926318079819737e+02,2.688249072422840982e+02,2.005169288877730764e+02,-2.905995372128180154e+00,-2.031588590674919157e-04,3.719423099519285358e+01,4.415522224971292431e+00
2.355895113000434833e+02,2.692773124391135866e+02,1.985719720132646842e+02,-2.906381797136841083e+00,-1.733350458781767931e-04,3.742778971541029875e+01,4.381281499813333369e+00
2.375863975284859180e+02,2.697294787311341224e+02,1.966269526679358250e+02,-2.906704699510067158e+00,-1.394120375396156212e-04,3.765820730540785632e+01,4.347434443704544016e+00
2.395833034064807521e+02,2.701815454669926453e+02,1.946818900077882120e+02,-2.906951985077344869e+00,-9.946224684703424529e-05,3.788556015640408958e+01,4.313972514920439316e+00
2.415802507180345913e+02,2.706336772722881960e+02,1.927367999338424625e+02,-2.907112173471767758e+00,-5.205350322822645514e-05,3.810992167189737501e+01,4.280887490318037614e+00
2.435771950653881959e+02,2.710860474062102412e+02,1.907917683175537036e+02,-2.907176069816713948e+00,-6.412170771109878121e-06,3.833136242940533833e+01,4.248171448418723628e+00
2.455741630669404287e+02,2.715388443493188220e+02,1.888468117299829032e+02,-2.907150336243393252e+00,3.925900934796751389e-05,3.854995033110806446e+01,4.215816753640501346e+00
2.475711830984425887e+02,2.719922652219222527e+02,1.869019470769778479e+02,-2.907012864568099708e+00,1.041917308026224840e-04,3.876575074431109869e+01,4.183816041584142553e+00
2.495681930324496420e+02,2.724465367812470049e+02,1.849572913164609531e+02,-2.906759399988335879e+00,1.345299336529353317e-04,3.897882663255658287e+01,4.152162205289833707e+00
2.515652310336021742e+02,2.729017899822113122e+02,1.830128363025665692e+02,-2.906503963896283516e+00,1.265368190612438327e-04,3.918923867813210649e+01,4.120848382385462472e+00
2.535623330628932877e+02,2.733580612263075409e+02,1.810685541555494353e+02,-2.906172837521174834e+00,2.150312552236005495e-04,3.939704539665725491e+01,4.089867943057363675e+00
2.555594189620320833e+02,2.738156151798488054e+02,1.791245900437053535e+02,-2.905693604515053430e+00,2.053606683750740084e-04,3.960230324436498250e+01,4.059214478779607838e+00
2.575565388895516321e+02,2.742744132470241993e+02,1.771808842175958887e+02,-2.905443701361873909e+00,4.742583374451754519e-05,3.980506671863905410e+01,4.028881791744258756e+00
2.595537388075355807e+02,2.747339844291722102e+02,1.752372788458874027e+02,-2.905331998069308863e+00,9.329973743193971999e-05,4.000538845231875484e+01,3.998863884938902657e+00
2.615509179824163652e+02,2.751943781913479370e+02,1.732938894766854219e+02,-2.905084872588559630e+00,1.307448795281207379e-04,4.020331930223643013e+01,3.969154952825231675e+00
2.635481371279623772e+02,2.756557376551126026e+02,1.713506880562118795e+02,-2.904856574226060584e+00,1.003066882219720991e-04,4.039890843241359164e+01,3.939749372571831998e+00
2.655447171925073917e+02,2.761118930169239434e+02,1.694069148595581566e+02,-2.904667097560140743e+00,1.012659627653571433e-04,4.059106402983636741e+01,1.586405042262111209e+00
2.675420410783245302e+02,2.765754605409936744e+02,1.674641313267157727e+02,-2.904477169411641579e+00,7.191012920544019148e-05,4.066886349875127138e+01,-6.789524256978312522e+00
2.695394046066649025e+02,2.770397685150476832e+02,1.655214838626672531e+02,-2.904414431000057917e+00,-3.777389420667588791e-06,4.033569231937776323e+01,-6.837703717340352760e+00
2.715368416288319509e+02,2.775045963943808260e+02,1.635788851650155209e+02,-2.904395887080544636e+00,5.158842292732584555e-05,3.999650643282077311e+01,-6.920745670837456842e+00
2.735342105000913193e+02,2.779700725618473029e+02,1.616365117855138749e+02,-2.904175620131784985e+00,2.412808637294991312e-04,3.964985619906064329e+01,-8.032304317469048272e+00
2.755316589069066708e+02,2.784369953494533547e+02,1.596944038461080027e+02,-2.903333531712578353e+00,6.153436675527689968e-04,3.924287227546905399e+01,-7.853926180790342215e+00
2.775292273342511749e+02,2.789067757018311795e+02,1.577528616646338548e+02,-2.901729640775426056e+00,9.917786523941647496e-04,3.884071874254545520e+01,-7.686186685298957322e+00
2.795268500707667272e+02,2.793807954437644980e+02,1.558122942523285133e+02,-2.899535548185387057e+00,1.087494804967515001e-03,3.844292278082937742e+01,-7.769852290823312302e+00
2.815246189108848966e+02,2.798594096883799125e+02,1.538727044133681545e+02,-2.897651714108020471e+00,8.030493557103985432e-04,3.803646386407410063e+01,-8.116315547588897061e+00
2.835222576434644566e+02,2.803414562872387137e+02,1.519340988365602243e+02,-2.896553753761102357e+00,2.665987684250028253e-04,3.760724383688800287e+01,-8.174796251515765277e+00
2.855201641772526955e+02,2.808251208026869108e+02,1.499956202696810408e+02,-2.896507732773922594e+00,-9.735909890223990067e-05,3.716975141516235936e+01,-8.247488046635119474e+00
2.875180847832324957e+02,2.813090165291923199e+02,1.480571849022600475e+02,-2.896703740805909089e+00,-1.016242124602595919e-04,3.672291159651189929e+01,-8.359847289733156828e+00
2.895158340358312898e+02,2.817931156146559601e+02,1.461189769279414463e+02,-2.896670364086491922e+00,1.707079461352229333e-04,3.626433382035587982e+01,-8.733148021993514476e+00
2.915138897264653792e+02,2.822785106557298604e+02,1.441807771970117074e+02,-2.896048848682462040e+00,3.953759856831153170e-04,3.577939489965125119e+01,-8.695245818049247788e+00
2.935120002014103875e+02,2.827659045398718831e+02,1.422430226532714528e+02,-2.895195156528509006e+00,4.589580936776771936e-04,3.528955476756272702e+01,-8.761751814871397315e+00
2.955099796431352956e+02,2.832553738327574706e+02,1.403059264602863436e+02,-2.894531686469259402e+00,1.493700887837734253e-04,3.478881258178196134e+01,-8.881193057166154148e+00
2.975083059410100645e+02,2.837460414066350722e+02,1.383687756337570818e+02,-2.894557182466701128e+00,-1.129887441297755491e-04,3.427370438368462402e+01,-8.923334108203205162e+00
2.995070947221436768e+02,2.842398579247220596e+02,1.364319478566819157e+02,-2.894834034478025675e+00,-1.819261086563731303e-04,3.374740103049603590e+01,-8.988090167928870500e+00
3.015053270538793981e+02,2.847312235152962785e+02,1.344950709096371213e+02,-2.894902276730253465e+00,1.586985996857243140e-04,3.320902011277129162e+01,-8.876107261237308421e+00
3.035039601560014262e+02,2.852238562110178464e+02,1.325581023234168754e+02,-2.894202151644970744e+00,4.631166860734483941e-04,3.266753916919261513e+01,-8.810684351114522528e+00
3.055026959644500266e+02,2.857187981726028170e+02,1.306216165148871369e+02,-2.893163156127022795e+00,5.699473467237006503e-04,3.211983866788243347e+01,-8.796460497854994287e+00
3.075012973458598253e+02,2.862162205601175060e+02,1.286859051598105452e+02,-2.892324945838399941e+00,1.744860960392010968e-04,3.156280668470103024e+01,-9.008684776741651135e+00
3.095003190662413317e+02,2.867148791296824015e+02,1.267500778251661160e+02,-2.892581450706446233e+00,-3.858018269934770776e-04,3.098352344794394142e+01,-8.559919663714126159e+00
3.114994207469736125e+02,2.872125268690884354e+02,1.248139078281434422e+02,-2.894052227239216624e+00,-1.251087881457770175e-03,3.042277665813399068e+01,-7.936024357006861152e+00
3.134982761552556099e+02,2.877059270790244341e+02,1.228769052013891070e+02,-2.897444297035936422e+00,-2.150847678802957855e-03,2.989358852741443684e+01,-7.261254869837681980e+00
3.154974951174796161e+02,2.881915539573548131e+02,1.209375643355382834e+02,-2.902806642945862770e+00,-3.230936296968349442e-03,2.940185864267452942e+01,-6.654683059740977846e+00
3.174967285452626697e+02,2.886651989277900725e+02,1.189952474868376271e+02,-2.910368222421217066e+00,-4.342847638029001534e-03,2.894511847517212288e+01,-6.040988528148948156e+00
3.194957651738580466e+02,2.891224538846558403e+02,1.170492091144288054e+02,-2.920178767227426864e+00,-5.480614757052190873e-03,2.852534990701921203e+01,-5.341917662771226816e+00
