s,x,y,psi,kappa,vx,ax
1.798872273556958419e+02,2.541309898262874754e+02,2.527262247109504187e+02,-2.673912695622110647e+00,-8.993469331372256487e-03,3.261455220765608232e+01,-1.121234019466208487e+00
1.818859743263146811e+02,2.550147212837648567e+02,2.509357788828531852e+02,-2.692481888492840980e+00,-9.611904131221008993e-03,3.254576607650215436e+01,-6.623697377002497610e-01
1.838847212969335203e+02,2.558656153463920759e+02,2.491251190691308466e+02,-2.712273281458718266e+00,-1.017153122003687515e-02,3.250506222872188999e+01,-6.583541004161131971e-01
1.858834682675523595e+02,2.566786675711551879e+02,2.472997717562587354e+02,-2.732798125298849357e+00,-1.011825210409843072e-02,3.246455457827013191e+01,-5.859115669656976833e-01
1.878822152381711987e+02,2.574540022928094913e+02,2.454601418549565324e+02,-2.752463229353327989e+00,-9.569772348541054352e-03,3.242846166604937252e+01,-9.266446083435604664e-02
1.898809622087900379e+02,2.581953489515199749e+02,2.436026874606670276e+02,-2.771039006521005987e+00,-9.004246721822775634e-03,3.242274973542004091e+01,3.948996562779027442e-01
1.918797091794088772e+02,2.589026532880433820e+02,2.417334825197921475e+02,-2.788460791907733771e+00,-8.427412008305651750e-03,3.244708475948259974e+01,8.746756472065215782e-01
1.938784561500277164e+02,2.595780362799267778e+02,2.398536335567731044e+02,-2.804695548653822090e+00,-7.822122049770322341e-03,3.250092029449788100e+01,1.364368151272569607e+00
1.958772031206465556e+02,2.602245744351399708e+02,2.379616679851481535e+02,-2.819705016265780628e+00,-7.189109365111523431e-03,3.258471840307407064e+01,1.866027618280877709e+00
1.978759500912654232e+02,2.608435972113402386e+02,2.360614198611324070e+02,-2.833428670247900349e+00,-6.542695623135016091e-03,3.269898022119182457e+01,2.370155757192035750e+00
1.998746970618842624e+02,2.614376303831151631e+02,2.341535503923853696e+02,-2.845846384625954073e+00,-5.884101297863202074e-03,3.284353803695726981e+01,2.878946018614565450e+00
2.018734440325031017e+02,2.620094075374908584e+02,2.322380979027095975e+02,-2.856942213902228467e+00,-5.216110377990119604e-03,3.301827615202860500e+01,3.393260060770982189e+00
2.038721910031219409e+02,2.625610862969098207e+02,2.303171337106248018e+02,-2.866694535172725988e+00,-4.542284924611318664e-03,3.322305068150119212e+01,3.913282289509390832e+00
2.058709379737407801e+02,2.630953020406632845e+02,2.283912509498154009e+02,-2.875096071886811266e+00,-3.864552563634618410e-03,3.345765112538929031e+01,4.440643198090257648e+00
2.078696849443596193e+02,2.636146658489477090e+02,2.264611546894751086e+02,-2.882141487954162251e+00,-3.184942173692521371e-03,3.372188996939269146e+01,4.917082338618416593e+00
2.098684319149784585e+02,2.641217148625388518e+02,2.245278602792407980e+02,-2.887827077339771620e+00,-2.504433783177411731e-03,3.401208417555474028e+01,4.875777913716395240e+00
2.118671788855972977e+02,2.646191057650923426e+02,2.225919524396005897e+02,-2.892152888580197256e+00,-1.827547336730455697e-03,3.429741626761297368e+01,4.835062896592546622e+00
2.138659258562161654e+02,2.651093478631992753e+02,2.206543404087872773e+02,-2.895207097159377962e+00,-1.228758091518101191e-03,3.457804068001185982e+01,4.794920371205951604e+00
2.158646728268350046e+02,2.655948050278380492e+02,2.187154737149408561e+02,-2.897168286130280990e+00,-8.190749483964367269e-04,3.485410395349689594e+01,4.755334253149564816e+00
2.178634197974538438e+02,2.660770976620347028e+02,2.167756850140756057e+02,-2.898552355912892509e+00,-5.734936486801847687e-04,3.512574529126312228e+01,4.716289231956943162e+00
2.198621667680726830e+02,2.665570274321301554e+02,2.148355201687154761e+02,-2.899607461790155938e+00,-4.823444394604500200e-04,3.539309706562235647e+01,4.677770718502479497e+00
2.218609137386915222e+02,2.670351044602792285e+02,2.128948115653632271e+02,-2.900486505782311486e+00,-4.021582627074571413e-04,3.565628528047023593e+01,4.639764796951586945e+00
2.238596607093103614e+02,2.675116537737962403e+02,2.109535820025809301e+02,-2.901219177827629281e+00,-3.310554514589123215e-04,3.591542999418022220e+01,4.602258180790228081e+00
2.258584076799292006e+02,2.679868585770992127e+02,2.090122768456652125e+02,-2.901811942310538406e+00,-2.621291834429471360e-04,3.617064570698981640e+01,4.565238172513140569e+00
2.278571546505480399e+02,2.684610735487735269e+02,2.070706147687980092e+02,-2.902264675501603719e+00,-1.889804099552723352e-04,3.642204171645940391e+01,4.528692626606944494e+00
2.298559016211668791e+02,2.689345942119048232e+02,2.051286148388469428e+02,-2.902566061250616780e+00,-1.147098214907940389e-04,3.666972244416499649e+01,4.492609915500914042e+00
