s,x,y,psi,kappa,vx,ax
2.046102966727124794e+02,2.588159800571600044e+02,2.179253394118952372e+02,-2.909745339941403053e+00,7.673097692565322616e-04,3.262774304587497909e+01,5.067317486607406885e+00
2.066015739350250442e+02,2.592752180632024874e+02,2.159877415203787336e+02,-2.908299959887800323e+00,2.623704665354978935e-04,3.293922953810970000e+01,5.023557570651560056e+00
2.085928798276366933e+02,2.597356284616248558e+02,2.140503924493607144e+02,-2.908549359755207231e+00,-3.614711467934598023e-04,3.324499431819477024e+01,4.980478715397106626e+00
2.105843373116894384e+02,2.601757259432874889e+02,2.121081728125987240e+02,-2.908886380393407300e+00,1.312097538602906223e-05,3.353598704919441076e+01,4.939380288645539352e+00
2.125756671090078385e+02,2.606350865357499060e+02,2.101705499886774362e+02,-2.908832684018502590e+00,-5.982128913004176245e-05,3.383107329970081167e+01,4.897578884306494018e+00
2.145669930568792836e+02,2.610942407605972448e+02,2.082328822079495581e+02,-2.909108096932111476e+00,-1.860613984230763298e-04,3.412102443753451553e+01,4.856395007790842655e+00
2.165583691260094099e+02,2.615527942082370600e+02,2.062950206586220929e+02,-2.909380310295947680e+00,-8.759038057827877764e-05,3.440601527525095094e+01,4.815809641704941413e+00
2.185497128112001803e+02,2.620109940066136573e+02,2.043571087366512415e+02,-2.909467864915437296e+00,-6.607915229684018020e-06,3.468621084722363435e+01,4.775804793762453926e+00
2.205410620113341338e+02,2.624454483836207714e+02,2.024137299698707011e+02,-2.909461343126717559e+00,3.164564883601411792e-05,3.495147240415246870e+01,4.737850878895209839e+00
2.225324265753829422e+02,2.629036333171392243e+02,2.004757930788327087e+02,-2.909448307869374695e+00,-2.440392913648510684e-05,3.522269144688754494e+01,4.698937831332965942e+00
2.245237528909870548e+02,2.633616967263567403e+02,1.985378667622887860e+02,-2.909598692032203004e+00,-1.349605425242562007e-04,3.548955454390394237e+01,4.660557208544348740e+00
2.265150753240201880e+02,2.638192779714310632e+02,1.965998305303113796e+02,-2.909917496391724256e+00,-1.453759166223400926e-04,3.575219474432071110e+01,4.622694381120831864e+00
2.285064467428171326e+02,2.642764151248169355e+02,1.946616391696362598e+02,-2.909996509007024112e+00,3.597847289179862285e-05,3.601073845105155158e+01,4.585335420654869765e+00
2.304976668307677699e+02,2.647075332545214224e+02,1.927176498186113633e+02,-2.910003987013333404e+00,-8.980273828877003589e-05,3.625490475717658256e+01,4.549986376233685625e+00
2.324889645832797953e+02,2.651644252741125456e+02,1.907794763429922682e+02,-2.910195061511021031e+00,3.482382284096165604e-05,3.650575635744064584e+01,4.513577716126970785e+00
2.344803149095629067e+02,2.656218254464172901e+02,1.888413687081165904e+02,-2.909234551848576267e+00,8.387285134025312732e-04,3.675285143952133637e+01,4.477635306576603469e+00
2.364716259204470816e+02,2.660821399647084036e+02,1.869039915929634788e+02,-2.907592309028854238e+00,4.592122929590134058e-04,3.699629423249763960e+01,4.442147564759096667e+00
2.384629368821528601e+02,2.665442787050107540e+02,1.849670488651262872e+02,-2.907424199766020401e+00,-1.717492794750432716e-04,3.723618425936742682e+01,4.407103407264759909e+00
2.404539955530933071e+02,2.669827733287810929e+02,1.830248755731537074e+02,-2.907597227134136819e+00,-1.698686561852557500e-06,3.746397866321849079e+01,4.373766709733452274e+00
2.424452851635914499e+02,2.674445556583274310e+02,1.810878697928328052e+02,-2.907551903588967424e+00,-7.508018728311263549e-06,3.769715870698897220e+01,4.339563849482097169e+00
