x_m,y_m,w_tr_right_m,w_tr_left_m
-6.267694417146198305e+01,7.927362711044283969e+02,1.090087916737389406e+01,1.090087916737400242e+01
-6.207790901954256668e+01,7.945173691601194150e+02,1.092383815552675763e+01,1.092383815552664927e+01
-6.147968291067339663e+01,7.962987415368569373e+02,1.094757779503595074e+01,1.094757779503595074e+01
-6.088244566562953253e+01,7.980804475748404911e+02,1.097234007664637900e+01,1.097234007664637900e+01
-6.028639048681129964e+01,7.998625495729555723e+02,1.099836792981449562e+01,1.099836792981449740e+01
-5.969160278194818403e+01,8.016450722055660663e+02,1.102583464447935135e+01,1.102583464447945971e+01
-5.909755906215140442e+01,8.034278379454838159e+02,1.105453878492714637e+01,1.105453878492714459e+01
-5.850352128076734459e+01,8.052106003360948989e+02,1.108416190407132440e+01,1.108416190407132262e+01
-5.790875276835939189e+01,8.069931148483644847e+02,1.111437940574769101e+01,1.111437940574779759e+01
-5.731261419880385688e+01,8.087751689252172582e+02,1.114493625283566836e+01,1.114493625283578027e+01
-5.671699443032264298e+01,8.105573802896697089e+02,1.117710511446031418e+01,1.117710511446031418e+01
-5.612652872231316792e+01,8.123412365087046965e+02,1.121377178828048571e+01,1.121377178828048571e+01
-5.554612799000014434e+01,8.141282040432666918e+02,1.125778085612797241e+01,1.125778085612797064e+01
-5.498041870598343905e+01,8.159195003494326102e+02,1.131113885623617321e+01,1.131113885623616966e+01
-5.442770156536766990e+01,8.177144310960741223e+02,1.137208632842578204e+01,1.137208632842567368e+01
-5.388373939327867390e+01,8.195117356722323620e+02,1.143757444668259105e+01,1.143757444668269940e+01
-5.334416591231772742e+01,8.213102596505411839e+02,1.150457913348424555e+01,1.150457913348413896e+01
-5.280533997345799690e+01,8.231090966436461258e+02,1.157046138467361196e+01,1.157046138467361196e+01
-5.226873809909444901e+01,8.249086701457373465e+02,1.163538094124750444e+01,1.163538094124750799e+01
-5.173805712141565749e+01,8.267099675470594775e+02,1.170073573337093897e+01,1.170073573337083062e+01
-5.121695404324702849e+01,8.285139290589738721e+02,1.176783639940333259e+01,1.176783639940333259e+01
-5.070678966513264641e+01,8.303209020831765201e+02,1.183637914079279696e+01,1.183637914079279518e+01
-5.020599183057345982e+01,8.321305413249222056e+02,1.190421444933227946e+01,1.190421444933238782e+01
-4.971279271301245473e+01,8.339424723303983455e+02,1.196910950375071003e+01,1.196910950375071003e+01
-4.922544515810945143e+01,8.357563141601904135e+02,1.202883874597819158e+01,1.202883874597829639e+01
-4.874301235227904527e+01,8.375718421854570579e+02,1.208150973512035087e+01,1.208150973512035087e+01
-4.826501630816155597e+01,8.393888786984682611e+02,1.212560664439319957e+01,1.212560664439330615e+01
-4.779104368244528445e+01,8.412071985560714893e+02,1.215961124225891155e+01,1.215961124225901990e+01
-4.731867568647275846e+01,8.430259876941713628e+02,1.218334135427776843e+01,1.218334135427766185e+01
-4.684293637192394044e+01,8.448437983916603571e+02,1.219855538166589781e+01,1.219855538166579123e+01
-4.636759801895354371e+01,8.466616821938946487e+02,1.221229533507879950e+01,1.221229533507890785e+01
-4.590589592257077811e+01,8.484831840909357652e+02,1.223568459501767869e+01,1.223568459501767869e+01
-4.547172768308718105e+01,8.503112757094841072e+02,1.227534220767792839e+01,1.227534220767782180e+01
-4.506034862620171566e+01,8.521442183807392894e+02,1.232664030066828964e+01,1.232664030066828786e+01
-4.466031467326958193e+01,8.539794536956775346e+02,1.238209252187922260e+01,1.238209252187922260e+01
-4.425952654356382254e+01,8.558146793476798848e+02,1.243474448061343018e+01,1.243474448061342841e+01
-4.384971820411222154e+01,8.576482269473117412e+02,1.248047756970090916e+01,1.248047756970101574e+01
-4.343274183902100560e+01,8.594803473071824556e+02,1.252037749599243277e+01,1.252037749599232264e+01
-4.301165519217768463e+01,8.613116173490903975e+02,1.255625601941691372e+01,1.255625601941691372e+01
-4.258946344669375605e+01,8.631426677720885436e+02,1.258998478993581038e+01,1.258998478993581216e+01
-4.216741403144511935e+01,8.649737662928553164e+02,1.262250234613601130e+01,1.262250234613611966e+01
-4.174440505154217362e+01,8.668046583388857016e+02,1.265349843994196988e+01,1.265349843994197343e+01
-4.131918454602381985e+01,8.686350503811538601e+02,1.268257509230406299e+01,1.268257509230395819e+01
-4.089048831738464429e+01,8.704646368792061821e+02,1.270932055927149484e+01,1.270932055927149484e+01
-4.045703782669274773e+01,8.722930957706421395e+02,1.273331279835728225e+01,1.273331279835728225e+01
-4.001760103814287106e+01,8.741200993746581389e+02,1.275414416778371240e+01,1.275414416778371063e+01
-3.957090919333877821e+01,8.759452908144430694e+02,1.277138366219894827e+01,1.277138366219883991e+01
-3.911541833986105132e+01,8.777682252246572716e+02,1.278479984856144469e+01,1.278479984856133278e+01
-3.864951619078780709e+01,8.795884317239820120e+02,1.279475122492164552e+01,1.279475122492175565e+01
-3.817190236435466488e+01,8.814055058376450233e+02,1.280179019791379602e+01,1.280179019791369122e+01
-3.768163813519951333e+01,8.832191184279474783e+02,1.280635764783906616e+01,1.280635764783895603e+01
-3.717980745932705844e+01,8.850294367518444005e+02,1.280783128775568080e+01,1.280783128775568080e+01
-3.666967694163687952e+01,8.868372737080271691e+02,1.280598685897787803e+01,1.280598685897798283e+01
-3.615690221824455364e+01,8.886442392560745702e+02,1.280206006170549848e+01,1.280206006170538835e+01
-3.564714865986982062e+01,8.904519956269501790e+02,1.279746655294491120e+01,1.279746655294491120e+01
-3.514350536914244572e+01,8.922615209151121007e+02,1.279438322269781025e+01,1.279438322269781025e+01
-3.464250965764028933e+01,8.940718531634286137e+02,1.279293590547700177e+01,1.279293590547689163e+01
-3.413812648740213262e+01,8.958812537469282233e+02,1.279184251601483702e+01,1.279184251601483879e+01
-3.362423578582126993e+01,8.976879232215076172e+02,1.278982553664447330e+01,1.278982553664435962e+01
-3.309490031262483711e+01,8.994900077659925728e+02,1.278564507055000021e+01,1.278564507055000021e+01
-3.254677958992890296e+01,9.012863698101975842e+02,1.277953526551154084e+01,1.277953526551154084e+01
-3.198398170669116070e+01,9.030783344202429817e+02,1.277552405584822104e+01,1.277552405584811268e+01
-3.141393384455335891e+01,9.048683070005220088e+02,1.277706709258610651e+01,1.277706709258621665e+01
-3.084457084272895244e+01,9.066588393028928294e+02,1.278728371769728867e+01,1.278728371769717853e+01
-3.028311538178036244e+01,9.084521005944618537e+02,1.280860896849563169e+01,1.280860896849574004e+01
-2.972754720651821359e+01,9.102472257756146519e+02,1.283829089822059544e+01,1.283829089822070557e+01
-2.917012708109444219e+01,9.120417550895645036e+02,1.287069278608413470e+01,1.287069278608413647e+01
-2.860282785718018772e+01,9.138332029878574758e+02,1.290027339003349205e+01,1.290027339003349383e+01
-2.802113283947043243e+01,9.156200293924762263e+02,1.292402922186487935e+01,1.292402922186487935e+01
-2.742902595152260403e+01,9.174033998245770363e+02,1.294379640509522211e+01,1.294379640509522034e+01
-2.683159418766158666e+01,9.191849747286905767e+02,1.296213728073212401e+01,1.296213728073212401e+01
-2.623377310335454027e+01,9.209664344575212453e+02,1.298157445797904330e+01,1.298157445797915521e+01
-2.563994557956407405e+01,9.227492628261534264e+02,1.300425978104008884e+01,1.300425978104019897e+01
-2.505130866748447716e+01,9.245338272695305477e+02,1.303050910533168150e+01,1.303050910533168150e+01
-2.446807093636161312e+01,9.263201560080269701e+02,1.306007777153926597e+01,1.306007777153915583e+01
-2.389041130859685325e+01,9.281082696427390601e+02,1.309271468704218933e+01,1.309271468704207919e+01
-2.331848708884930232e+01,9.298981842950012151e+02,1.312816438322006896e+01,1.312816438322006896e+01
-2.275227043499414492e+01,9.316898671034239214e+02,1.316589177635868602e+01,1.316589177635879615e+01
-2.218579888455596461e+01,9.334815075968742804e+02,1.320162078459722110e+01,1.320162078459722110e+01
-2.160799624985141065e+01,9.352695891354942432e+02,1.322811404130113111e+01,1.322811404130124124e+01
-2.100772969616506103e+01,9.370499237015294511e+02,1.323760503945261213e+01,1.323760503945250200e+01
-2.037807830642997686e+01,9.388187914285711031e+02,1.322397216443801149e+01,1.322397216443790136e+01
-1.971781461849149508e+01,9.405741098807689013e+02,1.318600840712386280e+01,1.318600840712397293e+01
-1.901634466714975957e+01,9.423108295090162301e+02,1.312805549321487142e+01,1.312805549321475951e+01
-1.825987830689236802e+01,9.440225192351571195e+02,1.305625285570501504e+01,1.305625285570501504e+01
-1.744334764045792951e+01,9.457048023297868440e+02,1.297180021001304162e+01,1.297180021001304162e+01
-1.656794665387504040e+01,9.473550981464857159e+02,1.287245780695021402e+01,1.287245780695010211e+01
-1.563490354067018373e+01,9.489713558781159009e+02,1.275883734013664217e+01,1.275883734013675408e+01
-1.464140081311468933e+01,9.505502859365761879e+02,1.263676729260917497e+01,1.263676729260917497e+01
-1.358596761514805351e+01,9.520890687312524960e+02,1.251249244163593843e+01,1.251249244163594021e+01
-1.247076009560248977e+01,9.535856268475007482e+02,1.238609330584218249e+01,1.238609330584218249e+01
-1.129402515694599529e+01,9.550336887651867528e+02,1.225193495638016827e+01,1.225193495638016827e+01
-1.005478814438826873e+01,9.564263760558357035e+02,1.210247509844548119e+01,1.210247509844548119e+01
-8.753560917745677017e+00,9.577566502261672667e+02,1.192844039289100699e+01,1.192844039289100699e+01
-7.395680232564841639e+00,9.590228218872375692e+02,1.172639703659710619e+01,1.172639703659710619e+01
-5.991544831996502118e+00,9.602315084090031405e+02,1.150074975281896705e+01,1.150074975281896705e+01
-4.548942617925738396e+00,9.613892172162529732e+02,1.125788239956990466e+01,1.125788239957001835e+01
-3.068148843195666053e+00,9.624940203381256651e+02,1.100196894732571451e+01,1.100196894732582820e+01
-1.542340684975407994e+00,9.635344929389093522e+02,1.073817003417913440e+01,1.073817003417902249e+01
4.444413518698717147e-02,9.644858911349065238e+02,1.048203437821091200e+01,1.048203437821079831e+01
1.701589493343571124e+00,9.653228277235041332e+02,1.024857860088809325e+01,1.024857860088820694e+01
3.414936862520292937e+00,9.660492015651349220e+02,1.003247857132255838e+01,1.003247857132255838e+01
5.167321851805237287e+00,9.666805974350575070e+02,9.821358638195047064e+00,9.821358638195160751e+00
6.957115595368853711e+00,9.672070295853249036e+02,9.627273125868443415e+00,9.627273125868443415e+00
8.787254256034300326e+00,9.675961403917347070e+02,9.478588255259772666e+00,9.478588255259886353e+00
1.064819444024971418e+01,9.678316717239888476e+02,9.386371087790713830e+00,9.386371087790825740e+00
1.252297616838993477e+01,9.679350753781086496e+02,9.326147847349163911e+00,9.326147847349275821e+00
1.440105720274669565e+01,9.679297382685692810e+02,9.275359843127816362e+00,9.275359843127702675e+00
1.627589340243898874e+01,9.678124180669954058e+02,9.244233943100407913e+00,9.244233943100296003e+00
1.813869665492025263e+01,9.675690000356801193e+02,9.255906108189659420e+00,9.255906108189773107e+00
1.997889289276668379e+01,9.671968215742116399e+02,9.321658751845397717e+00,9.321658751845397717e+00
2.178704552355661406e+01,9.667021934944800705e+02,9.440837335940146957e+00,9.440837335940033270e+00
2.355562852847417332e+01,9.660928439005845121e+02,9.606745478553389006e+00,9.606745478553277096e+00
2.528353632529179151e+01,9.653851199519939428e+02,9.802162648989435567e+00,9.802162648989435567e+00
2.697239392471335506e+01,9.645934769431546556e+02,1.001133558810906621e+01,1.001133558810895430e+01
2.862211424548482697e+01,9.637256636802721914e+02,1.022577348934309605e+01,1.022577348934320796e+01
3.023113380819087936e+01,9.627855701363341723e+02,1.044044586580890766e+01,1.044044586580879574e+01
3.179796599588559047e+01,9.617766562400631756e+02,1.065108321595851493e+01,1.065108321595840302e+01
3.332185490642427794e+01,9.607027962362685685e+02,1.085310698318122213e+01,1.085310698318111022e+01
3.480203736468791220e+01,9.595673232504329917e+02,1.104196718029289670e+01,1.104196718029300861e+01
3.623485874054028955e+01,9.583708883469503235e+02,1.121831971040298015e+01,1.121831971040286824e+01
3.761393722440860188e+01,9.571124514696940651e+02,1.138804086929352266e+01,1.138804086929352266e+01
3.893209374301741832e+01,9.557911279999349290e+02,1.155703706612034587e+01,1.155703706612034409e+01
4.018704226013509384e+01,9.544106385742240946e+02,1.172647313266628366e+01,1.172647313266628366e+01
4.137855592595205678e+01,9.529758318719734689e+02,1.189523592087550874e+01,1.189523592087539683e+01
4.250707035263771871e+01,9.514914352439991490e+02,1.206171933078015890e+01,1.206171933078005054e+01
4.357343914608657087e+01,9.499620026569964466e+02,1.222472213768459781e+01,1.222472213768448945e+01
4.457432795837587491e+01,9.483895617420603230e+02,1.238594431585045363e+01,1.238594431585056199e+01
4.550458078578581933e+01,9.467755284863226279e+02,1.254766438764995762e+01,1.254766438765006775e+01
4.635971549344559151e+01,9.451217579788720968e+02,1.270972515201769504e+01,1.270972515201769681e+01
4.713861638656143782e+01,9.434313994962548122e+02,1.286883261442544502e+01,1.286883261442544857e+01
4.784125456472762750e+01,9.417078737843272620e+02,1.302159192748079519e+01,1.302159192748079519e+01
4.847093009958584986e+01,9.399551765848798368e+02,1.316337837258746823e+01,1.316337837258746823e+01
4.903738067893817032e+01,9.381780816481821148e+02,1.328659068105712038e+01,1.328659068105722341e+01
4.955146072929311885e+01,9.363809528992576361e+02,1.338393206233611288e+01,1.338393206233611288e+01
5.002068936203372118e+01,9.345672725467122746e+02,1.344995658748506528e+01,1.344995658748506528e+01
5.044577132191055568e+01,9.327394343743284253e+02,1.348321889933014717e+01,1.348321889933015072e+01
5.082701432848652701e+01,9.308999863709281044e+02,1.348346581219900564e+01,1.348346581219900564e+01
5.116464134195857838e+01,9.290515277117997357e+02,1.345322171352224494e+01,1.345322171352224494e+01
5.146699760623256026e+01,9.271974203737165681e+02,1.340273797918279719e+01,1.340273797918279719e+01
5.174578572547795829e+01,9.253400672492156218e+02,1.334326305189633644e+01,1.334326305189633288e+01
5.201201014722072102e+01,9.234808690078748441e+02,1.328401997259505940e+01,1.328401997259516598e+01
5.227398481254373053e+01,9.216208917898866275e+02,1.322795431348704831e+01,1.322795431348694883e+01
5.253939443526607533e+01,9.197612080904184495e+02,1.317569160000134154e+01,1.317569160000134509e+01
5.281494350528626569e+01,9.179028193887295402e+02,1.312748175947749019e+01,1.312748175947759677e+01
5.309952849770119343e+01,9.160457038125809959e+02,1.308149375111427837e+01,1.308149375111427837e+01
5.338775115217298151e+01,9.141891384610221394e+02,1.303577016580815062e+01,1.303577016580815418e+01
5.367586678040137826e+01,9.123325834027410792e+02,1.298930796238709462e+01,1.298930796238709107e+01
5.396320202304249847e+01,9.104759116995189743e+02,1.294274897135331948e+01,1.294274897135321289e+01
5.424937919591915403e+01,9.086190373060728689e+02,1.289687237011884058e+01,1.289687237011873755e+01
5.453465267516666870e+01,9.067619997908386722e+02,1.285169633528534305e+01,1.285169633528523647e+01
5.482122671419497806e+01,9.049051848386254733e+02,1.280589623614743111e+01,1.280589623614743111e+01
5.511147825619276830e+01,9.030490183425490613e+02,1.275804685173072173e+01,1.275804685173082120e+01
5.540363683215873181e+01,9.011931959478821454e+02,1.270907280687526431e+01,1.270907280687526431e+01
5.568995697770207443e+01,8.993363479316020630e+02,1.266326907663829537e+01,1.266326907663829537e+01
5.596251550350045534e+01,8.974772231931149236e+02,1.262487028363844921e+01,1.262487028363845099e+01
5.621932755816372662e+01,8.956157346779143609e+02,1.259467105910026241e+01,1.259467105910015938e+01
5.646287212533256650e+01,8.937524600008994184e+02,1.257109713030517995e+01,1.257109713030507692e+01
5.669573393644361659e+01,8.918878791492386426e+02,1.255263448599731824e+01,1.255263448599742127e+01
5.692064869582249287e+01,8.900223974435671153e+02,1.253777647230361403e+01,1.253777647230351100e+01
5.714028845180689586e+01,8.881563443366680985e+02,1.252509727986610244e+01,1.252509727986599586e+01
5.735739989115968740e+01,8.862900150834643682e+02,1.251317132458478198e+01,1.251317132458467896e+01
5.757477082319913819e+01,8.844236933270719874e+02,1.250059788406048966e+01,1.250059788406048966e+01
5.779521368221244870e+01,8.825576734445533020e+02,1.248593138411763803e+01,1.248593138411774106e+01
5.802064730413830063e+01,8.806921822640542814e+02,1.246813512636690291e+01,1.246813512636690291e+01
5.825091957835684298e+01,8.788272362840233427e+02,1.244723767272345327e+01,1.244723767272345327e+01
5.848551855270568467e+01,8.769628053487575698e+02,1.242346547946777235e+01,1.242346547946776880e+01
5.872391733274302794e+01,8.750988489047599614e+02,1.239706784972875653e+01,1.239706784972865172e+01
5.896536312842403049e+01,8.732352885580585280e+02,1.236843665156896499e+01,1.236843665156885841e+01
5.920679079087790342e+01,8.713717283760852297e+02,1.233922352583770099e+01,1.233922352583780402e+01
5.944398219972028130e+01,8.695076197630396564e+02,1.231166033032525853e+01,1.231166033032525498e+01
5.967348835484736469e+01,8.676425543687862501e+02,1.228752806076542647e+01,1.228752806076531989e+01
5.989667925385529657e+01,8.657767391220959325e+02,1.226598614974279755e+01,1.226598614974280110e+01
6.011677303165855335e+01,8.639105630618502119e+02,1.224522654856873238e+01,1.224522654856872883e+01
6.033856788984397213e+01,8.620445725025606407e+02,1.222259094264412482e+01,1.222259094264402357e+01
6.056785073581724532e+01,8.601794798395192174e+02,1.219480305150566046e+01,1.219480305150565691e+01
6.080623940350503176e+01,8.583155769028944633e+02,1.216078497334399344e+01,1.216078497334399344e+01
6.104684370200709509e+01,8.564519722244538116e+02,1.212575700173219673e+01,1.212575700173209547e+01
6.128698903239958895e+01,8.545882519608469465e+02,1.209877085099565086e+01,1.209877085099554606e+01
6.153161076128429841e+01,8.527252762021798844e+02,1.208598217145911846e+01,1.208598217145901721e+01
6.178623234880721071e+01,8.508638755022279838e+02,1.208182153680975368e+01,1.208182153680975368e+01
6.203852512517519813e+01,8.490019207939355965e+02,1.206904090671619123e+01,1.206904090671619123e+01
6.226767372673766943e+01,8.471369631458746881e+02,1.203347695322229960e+01,1.203347695322240440e+01
6.246457194874524532e+01,8.452689796820079664e+02,1.197782670347317335e+01,1.197782670347317691e+01
6.264582028678946557e+01,8.433996173384073245e+02,1.191857277073797228e+01,1.191857277073807531e+01
6.283272880844447172e+01,8.415302662007768504e+02,1.187045849213876458e+01,1.187045849213876814e+01
6.304030786070920556e+01,8.396626697896583664e+02,1.183947064347364986e+01,1.183947064347354861e+01
6.326242368358791168e+01,8.377967510861197979e+02,1.181997541959092324e+01,1.181997541959091969e+01
6.349079949525404487e+01,8.359316469282068738e+02,1.180479324000409491e+01,1.180479324000409491e+01
6.371893755418247451e+01,8.340664750311636908e+02,1.178741789139147045e+01,1.178741789139157525e+01
6.394714922688017111e+01,8.322012618812447045e+02,1.176575321871377255e+01,1.176575321871376900e+01
6.417545225101974893e+01,8.303360423100132266e+02,1.174023066025596584e+01,1.174023066025596052e+01
6.440311649233142077e+01,8.284707491639414911e+02,1.171169927293641599e+01,1.171169927293631829e+01
6.462948037427172210e+01,8.266053105393561964e+02,1.168102709890225377e+01,1.168102709890235680e+01
6.485385553502472078e+01,8.247396429956031625e+02,1.164908236417901932e+01,1.164908236417911880e+01
6.507556140135935152e+01,8.228736605450612842e+02,1.161673410866123213e+01,1.161673410866132805e+01
6.529437202622769121e+01,8.210073338911170140e+02,1.158460782099630038e+01,1.158460782099630038e+01
6.551119128099463751e+01,8.191407727059897752e+02,1.155267726768849634e+01,1.155267726768859404e+01
6.572719516548360730e+01,8.172741156549343486e+02,1.152087859131241920e+01,1.152087859131241565e+01
6.594392344002872619e+01,8.154075401695729397e+02,1.148934670778131917e+01,1.148934670778121614e+01
6.616299824731603962e+01,8.135412348681663843e+02,1.145827453153181175e+01,1.145827453153191300e+01
6.638558287889460985e+01,8.116753382204367426e+02,1.142811271160891629e+01,1.142811271160881148e+01
6.661200962570080719e+01,8.098098942921849357e+02,1.139978083703314127e+01,1.139978083703314127e+01
6.684255723527655846e+01,8.079449509446076263e+02,1.137427726241563342e+01,1.137427726241552506e+01
6.707738481102285277e+01,8.060805558753284004e+02,1.135256500338251406e+01,1.135256500338241459e+01
6.731452624871347723e+01,8.042164854563397967e+02,1.133437395633270839e+01,1.133437395633260891e+01
6.754927094666325615e+01,8.023521337427632716e+02,1.131782605561747523e+01,1.131782605561756760e+01
6.777673436133898122e+01,8.004868764593344395e+02,1.130090157166316089e+01,1.130090157166315734e+01
6.799246746532364227e+01,7.986202018359866770e+02,1.128182452915987177e+01,1.128182452915986467e+01
6.819731657149981174e+01,7.967522843322462904e+02,1.126117608691183491e+01,1.126117608691183136e+01
6.839628664574399863e+01,7.948837303522961975e+02,1.124053324387545061e+01,1.124053324387555719e+01
6.859634638409347929e+01,7.930152965480856437e+02,1.122031244208708323e+01,1.122031244208717915e+01
6.880655703230455345e+01,7.911479632891296205e+02,1.119745645628462860e+01,1.119745645628472452e+01
6.903340673607652889e+01,7.892825932038268775e+02,1.116750260646942294e+01,1.116750260646942117e+01
6.927347065399042947e+01,7.874189372848088624e+02,1.113157975163262492e+01,1.113157975163262847e+01
6.951508221755467787e+01,7.855554769215391389e+02,1.109590220624970947e+01,1.109590220624960999e+01
6.974702410646705175e+01,7.836907264460969600e+02,1.106646082466360248e+01,1.106646082466370906e+01
6.996729594691828424e+01,7.818245494769032575e+02,1.104364512554665190e+01,1.104364512554664479e+01
7.018145125826055164e+01,7.799576744644342625e+02,1.102344123902941675e+01,1.102344123902942385e+01
7.039521301312086621e+01,7.780907440993574937e+02,1.100179307310564170e+01,1.100179307310564170e+01
7.061132528412137788e+01,7.762240726963311772e+02,1.097633662565330681e+01,1.097633662565340629e+01
7.082869890503749843e+01,7.743575565424503111e+02,1.094745438925748893e+01,1.094745438925759373e+01
7.104660857009471897e+01,7.724911202163416419e+02,1.091614744174767893e+01,1.091614744174757234e+01
7.126439126076772368e+01,7.706246827727388791e+02,1.088348288981364043e+01,1.088348288981354983e+01
7.148140684671193412e+01,7.687581592752912911e+02,1.085053155076739273e+01,1.085053155076728615e+01
7.169702389089931671e+01,7.668914652670464420e+02,1.081835494149327559e+01,1.081835494149338217e+01
7.191165077760399527e+01,7.650246454631284223e+02,1.078739806191801520e+01,1.078739806191800987e+01
7.212730262066833120e+01,7.631579383422706542e+02,1.075713971475439479e+01,1.075713971475428998e+01
7.234614425929873960e+01,7.612916023231066447e+02,1.072697781647246806e+01,1.072697781647247517e+01
7.257033633422388164e+01,7.594259064778084394e+02,1.069629405573616232e+01,1.069629405573626002e+01
7.280198076285415709e+01,7.575611327077898522e+02,1.066448401366542775e+01,1.066448401366542775e+01
7.303982678609153822e+01,7.556971358397642007e+02,1.063301784819515738e+01,1.063301784819515028e+01
7.327617907924189922e+01,7.538329238612991503e+02,1.060729493088945752e+01,1.060729493088955699e+01
7.350436567244386765e+01,7.519677666199559098e+02,1.059188941173411003e+01,1.059188941173421661e+01
7.372650698203371178e+01,7.501020186236653444e+02,1.058387831539109314e+01,1.058387831539099544e+01
7.394737501596729601e+01,7.482361485013807396e+02,1.057716297315467813e+01,1.057716297315467813e+01
7.416944190034105588e+01,7.463703331461698554e+02,1.056694024521461195e+01,1.056694024521461195e+01
7.439046467075777969e+01,7.445043071958781411e+02,1.055193066784777756e+01,1.055193066784777045e+01
7.461020678112679150e+01,7.426380852923610973e+02,1.053312732376529937e+01,1.053312732376529937e+01
7.482921043398530969e+01,7.407717596105327402e+02,1.051199110560751571e+01,1.051199110560752459e+01
7.504814556283726290e+01,7.389054213915997025e+02,1.048994679027208754e+01,1.048994679027218346e+01
7.526897308748770854e+01,7.370393051325878560e+02,1.046762745517270865e+01,1.046762745517270865e+01
7.549454831336319671e+01,7.351737565404671386e+02,1.044512394271210454e+01,1.044512394271200861e+01
7.572760934810887079e+01,7.333091284157021619e+02,1.042246615481044714e+01,1.042246615481034233e+01
7.596901754627214132e+01,7.314455604708352894e+02,1.039848576877913544e+01,1.039848576877903241e+01
7.621747070429265136e+01,7.295829245845332025e+02,1.037111972624283318e+01,1.037111972624273726e+01
7.646579128195105568e+01,7.277202799404433335e+02,1.034197686983067221e+01,1.034197686983067221e+01
7.670252782539952818e+01,7.258561224827108163e+02,1.031545510400632359e+01,1.031545510400621879e+01
7.692010798573757313e+01,7.239896315694222722e+02,1.029331736288636279e+01,1.029331736288645871e+01
7.712624595731114141e+01,7.221218352259290896e+02,1.026819439891031038e+01,1.026819439891040631e+01
7.733558657176428142e+01,7.202544430863979414e+02,1.023530858211112005e+01,1.023530858211121419e+01
7.755447712270438387e+01,7.183881654730394075e+02,1.020086968091997726e+01,1.020086968091997726e+01
7.778517598811001221e+01,7.165232561418714567e+02,1.017391335567590716e+01,1.017391335567589827e+01
7.803114507833701907e+01,7.146603483345254517e+02,1.015908160066324939e+01,1.015908160066334531e+01
7.828591781672031402e+01,7.127987419432618026e+02,1.015209956774520883e+01,1.015209956774520883e+01
7.854016336963076128e+01,7.109370913738059699e+02,1.014654366136094055e+01,1.014654366136094055e+01
7.878456273627561757e+01,7.090740294844297296e+02,1.013584824495301007e+01,1.013584824495301007e+01
7.901189634409919904e+01,7.072087084756365130e+02,1.011495939343513228e+01,1.011495939343522643e+01
7.922677669628563990e+01,7.053419080677603006e+02,1.008667325005396087e+01,1.008667325005396087e+01
7.943794513949963232e+01,7.034746951725273902e+02,1.005635023868183353e+01,1.005635023868192768e+01
7.965370412727378380e+01,7.016079912963557490e+02,1.002902761287996825e+01,1.002902761287987232e+01
7.987599891022642851e+01,6.997420463155067409e+02,1.000564386261800287e+01,1.000564386261801175e+01
8.010340600492440899e+01,6.978767193005264744e+02,9.983886062389062843e+00,9.983886062389053961e+00
8.033515787093281801e+01,6.960119249529300305e+02,9.960821226404569018e+00,9.960821226404481976e+00
8.056873938728142548e+01,6.941473609112740633e+02,9.935052749019758878e+00,9.935052749019767759e+00
8.080101530720992287e+01,6.922826362583805349e+02,9.908477197137736781e+00,9.908477197137729675e+00
8.102993946260083646e+01,6.904174932259195430e+02,9.883649840298746270e+00,9.883649840298652123e+00
8.125585499099207709e+01,6.885519837304004795e+02,9.861533236384985912e+00,9.861533236384994794e+00
8.147992218234693951e+01,6.866862596380422019e+02,9.841949334746937339e+00,9.841949334746836087e+00
8.170262442493105937e+01,6.848203828779849118e+02,9.824219327064986018e+00,9.824219327064884766e+00
8.192436606733447491e+01,6.829544000689120367e+02,9.807635402397211877e+00,9.807635402397304247e+00
8.214556143838143498e+01,6.810883554061326777e+02,9.791472859557398323e+00,9.791472859557405428e+00
8.236650180231112017e+01,6.792222779305011500e+02,9.775085736759869803e+00,9.775085736759878685e+00
8.258597021148639783e+01,6.773560274974011008e+02,9.758823939153259630e+00,9.758823939153343119e+00
8.280173814142219157e+01,6.754893565985451005e+02,9.743727660931620349e+00,9.743727660931529755e+00
8.301152874167632945e+01,6.736220304690197054e+02,9.730867912105409800e+00,9.730867912105416906e+00
8.321305882801971165e+01,6.717538444641487558e+02,9.721300753748367995e+00,9.721300753748375101e+00
8.340407632009731742e+01,6.698846405803074049e+02,9.716073592250356938e+00,9.716073592250440427e+00
8.358241115618919537e+01,6.680143212113896425e+02,9.716147655957799500e+00,9.716147655957708906e+00
8.375015402496256911e+01,6.661431257252886553e+02,9.719697691091512937e+00,9.719697691091614189e+00
8.391324736491580438e+01,6.642714878104271747e+02,9.722421446095317776e+00,9.722421446095326658e+00
8.407607998851958087e+01,6.623997005188701905e+02,9.720945749982336181e+00,9.720945749982346840e+00
8.423432604720025552e+01,6.605274723526679281e+02,9.717614792221057840e+00,9.717614792221066722e+00
8.438081577021803525e+01,6.586543559076137626e+02,9.716707811057579747e+00,9.716707811057489153e+00
8.451072203601501087e+01,6.567801751549145592e+02,9.720900430018081906e+00,9.720900430018179605e+00
8.462758613061618007e+01,6.549052160190628911e+02,9.727439174723803816e+00,9.727439174723901516e+00
8.473710564513696397e+01,6.530297537535859647e+02,9.732384365062193510e+00,9.732384365062104692e+00
8.484363570474116045e+01,6.511539769578664618e+02,9.732945433730709084e+00,9.732945433730806784e+00
8.494295017940163461e+01,6.492777646674428524e+02,9.732044247504347823e+00,9.732044247504436640e+00
