s,x,y,psi,kappa,vx,ax
1.919602867358689764e+02,2.501944414045070175e+02,2.386552754813654076e+02,-2.926245131275300615e+00,-2.628218628806359178e-04,2.819055403897701595e+01,5.684252510461957897e+00
1.939598730560342972e+02,2.506212564235366642e+02,2.367017260932608167e+02,-2.926728546554902444e+00,-2.458199872087647535e-04,2.859090142239404031e+01,5.630010080169973286e+00
1.959594593761995895e+02,2.510470700994234790e+02,2.347480620883602001e+02,-2.927274305654032016e+00,-3.000585249297951264e-04,2.898197761407000073e+01,5.576830347078930217e+00
1.979590456963648819e+02,2.514718532522901171e+02,2.327940589514269902e+02,-2.927715007567510241e+00,-1.023836990359285601e-04,2.936422540722397656e+01,5.524666375673694674e+00
1.999586320165302027e+02,2.518962172803361454e+02,2.308400391420073845e+02,-2.927696395998502066e+00,8.349266157476784803e-05,2.973805354058679740e+01,5.473474753202049570e+00
2.019582183366954951e+02,2.523208724454204912e+02,2.288861040529095305e+02,-2.927452740690500654e+00,1.602326616496475668e-04,3.010384026770260490e+01,5.423215223940143659e+00
2.039578046568607874e+02,2.527462380186413498e+02,2.269322088611455683e+02,-2.926944844625954278e+00,3.689157623245617533e-04,3.046193645862912902e+01,5.373850371131122294e+00
2.059573909770261082e+02,2.531730219791020886e+02,2.249787275075241553e+02,-2.925980346751853922e+00,5.816407072978596257e-04,3.081266830683471980e+01,5.325345339199604844e+00
2.079569772971914006e+02,2.536020633319959359e+02,2.230257513850785358e+02,-2.924646644811012219e+00,7.524064890068115578e-04,3.115633970106013351e+01,5.277667590164087486e+00
2.099565636173566929e+02,2.540342416287351455e+02,2.210733340153198299e+02,-2.922655873434837126e+00,1.301808253558566940e-03,3.149323431150251906e+01,5.230786689225264574e+00
2.119561499375220137e+02,2.544714466501669392e+02,2.191221735836452069e+02,-2.919550236949099542e+00,1.556149452057244880e-03,3.182361743130649856e+01,5.184674115360442315e+00
2.139557362576873061e+02,2.549145021943120071e+02,2.171723344365427408e+02,-2.916934805547261256e+00,1.059741527356092066e-03,3.214773760757255161e+01,5.139303093439448133e+00
2.159553225778525984e+02,2.553617838338789454e+02,2.152233340645050248e+02,-2.915186450961021691e+00,7.147796834997555138e-04,3.246582809057831298e+01,5.094648444937872611e+00
2.179549088980179192e+02,2.558118238084971381e+02,2.132750956758371217e+02,-2.914068836325545142e+00,4.078439596031935288e-04,3.277810812539495089e+01,5.050686454785387802e+00
2.199544952181832116e+02,2.562634579405760746e+02,2.113272201051138666e+02,-2.913545856313400684e+00,1.151824781540673347e-04,3.308478410636751477e+01,5.007394752260147186e+00
2.219540815383485040e+02,2.567156802138098897e+02,2.093793610571720194e+02,-2.913397715099939056e+00,7.687799090417542041e-05,3.338605061185767653e+01,4.964752204153359827e+00
2.239536678585138247e+02,2.571681755678820309e+02,2.074316847838090041e+02,-2.913234279408255745e+00,7.627540839975167691e-05,3.368209133409612832e+01,4.922738818691475338e+00
